TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-12-01-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_23_00\capaec433.pcm,-6,10516,12036,87.3712196743,[(404521 37 -44) (437094 616 -8) (503968 40 -36) (549245 3 -46) (584505 518 -19) (630340 189 -38) (665614 51 -38) (678432 316 -10) (785914 221 -9) (907272 431 -7) (1047584 180 -30) (1143374 247 -22) (1210362 95 -40) (1226712 457 -20) (1330481 146 -32) (1423128 1935 -9) (1559291 505 -9) (1593764 1382 -6) (1704979 1726 -6) (1816129 1421 -8)],6519,8576,76.0144589552,行你杨不禁的我哈哈王成勇日自我那局被,18,52
2018-05-12-01-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_24_00\capaec434.pcm,-6,10178,12036,84.5629777335,[(404961 67 -43) (436782 613 -7) (504811 3 -48) (583186 515 -24) (630058 207 -36) (665099 580 -20) (750247 11 -48) (768579 0 -49) (784174 249 -6) (905816 422 -8) (1041782 293 -32) (1145125 129 -24) (1209794 98 -42) (1225035 496 -13) (1331903 124 -37) (1422201 1969 -7) (1558963 522 -10) (1602315 910 -6) (1656911 35 -31) (1704700 1365 -6) (1782435 103 -32) (1814636 1467 -8)],6564,8576,76.5391791045,行我行熊洗好看不进了我的当成一种只是我桔贝,21,52
2018-05-12-01-25-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_25_00\capaec435.pcm,-6,10245,12036,85.1196410768,[(405144 80 -43) (437447 573 -7) (504584 55 -40) (585485 562 -24) (630922 11 -44) (666943 24 -46) (684436 196 -12) (750954 0 -49) (786124 250 -8) (907639 407 -7) (1048280 346 -31) (1146441 169 -20) (1210740 797 -23) (1332766 43 -38) (1423952 1934 -9) (1559783 1844 -6) (1705197 1380 -6) (1785705 54 -29) (1815343 1459 -8) (1995191 61 -49)],6395,8576,74.5685634328,行很你杨我进了我的当成一种只是我拿纸杯,19,52
2018-05-12-01-26-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_26_00\capaec436.pcm,-6,10346,12036,85.9587902958,[(405311 31 -43) (436768 595 -8) (504056 43 -41) (584711 554 -26) (667083 550 -24) (750203 34 -42) (768099 63 -45) (784520 276 -6) (906984 425 -9) (1042086 235 -34) (1063880 3 -47) (1145345 162 -24) (1211391 14 -48) (1225370 474 -18) (1332070 63 -37) (1422543 1954 -9) (1557548 1863 -6) (1658043 26 -41) (1704599 1448 -6) (1784237 66 -30) (1813877 1467 -8)],6429,8576,74.9650186567,行有杨洗我进了我的啊蒙城一中日自我桔贝,19,52
2018-05-12-01-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_27_00\capaec437.pcm,-6,9942,12036,82.6021934197,[(405783 22 -47) (437477 621 -7) (505214 38 -42) (550036 2 -47) (584064 543 -22) (639291 20 -34) (666982 547 -27) (751525 19 -49) (768762 54 -46) (785433 264 -6) (907305 444 -8) (1043689 196 -30) (1145905 176 -15) (1211178 83 -43) (1226391 472 -24) (1332848 118 -36) (1422934 1950 -9) (1560170 492 -11) (1603442 937 -6) (1659104 15 -39) (1705552 1386 -6) (1783840 91 -25) (1816055 1452 -8)],6506,8576,75.8628731343,行有熊洗如今的我当成一种只是我桔贝,17,52
2018-05-12-01-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_28_00\capaec438.pcm,-6,10415,12036,86.5320704553,[(404591 42 -42) (437182 633 -7) (549007 12 -49) (573843 865 -22) (638266 16 -37) (667074 555 -11) (750512 30 -46) (785821 234 -8) (907121 408 -8) (1047711 159 -32) (1146751 158 -25) (1211486 60 -42) (1226737 461 -25) (1333033 45 -44) (1423748 1919 -9) (1559820 500 -9) (1594167 1122 -6) (1658246 14 -42) (1704959 1731 -6) (1815846 1451 -8) (1898237 0 -49)],6415,8576,74.8017723881,行你从不进了我的养成一种只是我桔贝,17,52
2018-05-12-01-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_29_00\capaec439.pcm,-6,10388,12036,86.3077434364,[(405341 30 -41) (436410 625 -7) (504377 26 -39) (583421 513 -25) (630314 16 -41) (665977 41 -41) (683604 206 -24) (768540 35 -48) (784245 251 -6) (906439 595 -8) (1041409 535 -33) (1145270 158 -18) (1210823 20 -46) (1225299 483 -24) (1331567 81 -36) (1422450 1962 -8) (1558959 657 -9) (1602173 909 -6) (1657062 47 -34) (1704867 1721 -6) (1814297 1477 -8)],6306,8576,73.5307835821,赢有从你进了我的望城一中自我纸杯,16,52
2018-05-12-01-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_30_00\capaec440.pcm,-6,10992,12036,91.3260219342,[(404063 65 -38) (437819 612 -8) (573051 33 -45) (585330 533 -18) (630731 10 -45) (664391 89 -31) (678466 329 -10) (786311 248 -11) (908079 463 -7) (1048164 176 -28) (1146690 169 -24) (1210760 793 -24) (1331448 141 -34) (1424233 1913 -9) (1559761 2089 -6) (1705126 1728 -6) (1816090 1569 -8) (2018982 32 -42)],6546,8576,76.3292910448,行想你熊不禁的我呢张长勇日志我桔贝,17,52
2018-05-12-01-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_31_00\capaec441.pcm,-6,19335,12036,160.643070788,[(403524 67 -39) (436640 564 -7) (504941 13 -46) (573385 0 -49) (584865 504 -21) (667191 552 -21) (769332 11 -47) (785074 396 -6) (906872 443 -8) (1009487 0 -49) (1042356 494 -31) (1102862 2921 -6) (1255260 0 -49) (1278161 119 -21) (1311863 87 -16) (1356591 406 -7) (1390999 12758 -6)],12621,8576,147.166511194,行徐杨如何行那渝北,9,52
2018-05-12-01-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_32_00\capaec442.pcm,-6,19401,12036,161.191425723,[(403875 82 -35) (437616 635 -8) (505310 23 -45) (573853 839 -16) (638892 8 -43) (666970 558 -14) (750469 44 -38) (769136 52 -47) (786038 229 -9) (907317 461 -7) (1048189 184 -28) (1105367 2892 -6) (1254992 20 -44) (1268362 2 -48) (1278468 147 -21) (1312622 90 -20) (1356923 418 -8) (1393358 12717 -6)],12769,8576,148.892257463,行你你熊和先距老公那我我渝北,14,52
2018-05-12-01-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_33_00\capaec443.pcm,-6,19307,12036,160.410435361,[(403551 84 -37) (435898 616 -8) (504832 0 -49) (572888 807 -23) (630358 1 -48) (665636 583 -25) (768376 21 -45) (784468 254 -6) (905866 448 -9) (986422 14 -42) (1041257 278 -29) (1064528 7 -48) (1106622 2858 -6) (1254149 28 -39) (1277674 139 -20) (1312268 92 -27) (1356027 424 -8) (1395131 12653 -6)],12131,8576,141.452891791,行行从有巨邦那我自我预备,12,52
2018-05-12-01-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_34_00\capaec444.pcm,-5,10520,12036,87.4044533067,[(404217 76 -39) (436251 640 -7) (505281 20 -45) (573637 833 -26) (666444 578 -21) (750055 30 -43) (784887 236 -5) (905564 434 -8) (987425 7 -49) (1040197 229 -30) (1144792 170 -14) (1210677 100 -38) (1225581 487 -14) (1331776 141 -37) (1422746 1956 -9) (1557421 701 -8) (1602370 930 -6) (1657217 49 -34) (1704780 1377 -6) (1784986 48 -30) (1814192 1478 -9)],6420,8576,74.8600746269,行有杨洗我进了我的行成一种只是我桔贝,18,52
2018-05-12-01-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_35_00\capaec445.pcm,-6,18805,12036,156.23961449,[(404432 55 -42) (436522 599 -7) (573375 0 -48) (584919 577 -18) (638284 12 -43) (666232 553 -25) (750604 10 -48) (785200 217 -7) (906377 448 -9) (1040894 307 -33) (1110909 2761 -6) (1254562 21 -44) (1278139 119 -21) (1312243 83 -18) (1356448 406 -7) (1396988 12637 -6)],12163,8576,141.826026119,行长和谁有嗯那我的自我预备,13,52
2018-05-12-01-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_36_00\capaec446.pcm,-5,18722,12036,155.550016617,[(405364 43 -41) (436815 636 -7) (505358 29 -46) (583980 557 -24) (638847 22 -41) (666301 581 -26) (785571 233 -6) (907032 446 -8) (1047677 143 -25) (1113009 2748 -5) (1255530 16 -45) (1278698 136 -21) (1313199 92 -29) (1356975 427 -7) (1397925 12613 -6)],12173,8576,141.942630597,行你从和谁人据那我的渝北,12,52
2018-05-12-01-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_37_00\capaec447.pcm,-6,10973,12036,91.1681621801,[(404392 60 -39) (436045 651 -8) (582477 589 -27) (631043 194 -36) (666338 564 -24) (768444 38 -44) (785173 231 -6) (906777 447 -8) (1047382 109 -31) (1144271 202 -13) (1211124 785 -20) (1331858 88 -36) (1422912 1957 -9) (1558234 1850 -6) (1705160 1721 -6) (1814615 1487 -8)],6607,8576,77.0405783582,行你从洗我进了我的王成一种只是我桔贝,18,52
2018-05-12-01-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_38_00\capaec448.pcm,-6,10000,12036,83.0840810901,[(405374 36 -42) (437035 609 -7) (583294 577 -26) (631081 17 -37) (667166 537 -26) (768692 38 -46) (785559 250 -6) (906799 438 -8) (1042566 225 -31) (1145908 149 -19) (1212039 39 -47) (1226367 478 -21) (1332012 106 -34) (1422970 1962 -8) (1559437 661 -14) (1602704 943 -6) (1657866 50 -37) (1705421 1364 -6) (1784145 75 -26) (1815735 1446 -8)],6483,8576,75.5946828358,行行从我进了我的当成一种自我桔贝,16,52
2018-05-12-01-39-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_39_00\capaec449.pcm,-6,18504,12036,153.738783649,[(404758 37 -42) (436501 619 -7) (505077 1 -47) (583141 568 -25) (630575 168 -49) (666066 556 -32) (750139 20 -46) (784929 255 -6) (906341 420 -8) (1042107 231 -32) (1117959 2093 -9) (1228291 309 -6) (1254896 9 -46) (1278589 108 -21) (1312119 83 -16) (1356370 403 -7) (1396750 12624 -6)],12357,8576,144.088152985,行杨有我e了我自我渝北,11,52
2018-05-12-01-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_40_00\capaec450.pcm,-5,18625,12036,154.74410103,[(404661 37 -45) (436503 641 -7) (583947 602 -23) (638876 10 -47) (665993 550 -23) (768497 31 -46) (785000 221 -7) (906013 460 -8) (1042182 233 -26) (1120397 2563 -5) (1254834 13 -46) (1278821 114 -22) (1311733 98 -16) (1356305 413 -7) (1397071 12639 -6)],11249,8576,131.168376866,行你有你了我自我渝北,10,52
2018-05-12-01-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_41_00\capaec451.pcm,-5,18697,12036,155.342306414,[(404756 38 -40) (437361 660 -7) (504618 19 -42) (574139 796 -15) (667076 564 -8) (768674 0 -49) (786738 226 -21) (907818 439 -7) (1044556 322 -27) (1122454 2031 -6) (1229918 294 -5) (1254916 15 -46) (1278090 132 -22) (1312197 98 -19) (1356369 419 -7) (1396985 12644 -6)],11289,8576,131.634794776,行我杨绅士先那我自我桔贝,12,52
2018-05-12-01-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_42_00\capaec452.pcm,-6,18311,12036,152.135260884,[(404920 37 -41) (436789 665 -7) (504829 43 -44) (584297 603 -26) (630634 191 -38) (677451 334 -15) (785570 246 -6) (906724 423 -7) (1044172 253 -32) (1124695 2476 -6) (1255095 5 -48) (1279083 95 -24) (1312263 86 -16) (1356572 404 -7) (1397014 121 -16) (1412489 12329 -6)],11736,8576,136.847014925,行有熊真是有那我自我被,11,52
2018-05-12-01-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_43_00\capaec453.pcm,-5,17958,12036,149.202392822,[(404985 39 -43) (438175 632 -7) (585998 595 -17) (667621 565 -8) (787420 240 -16) (908375 402 -7) (1049007 160 -28) (1126486 1946 -6) (1230192 295 -6) (1255147 26 -42) (1278776 121 -21) (1312642 98 -18) (1356895 418 -7) (1397289 141 -16) (1414977 12280 -5)],11312,8576,131.902985075,行杨是谁有了我自我渝北,11,52
2018-05-12-01-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_44_00\capaec454.pcm,-6,10404,12036,86.4406779661,[(404874 38 -40) (436614 643 -7) (505144 29 -48) (582328 608 -22) (630757 168 -43) (665996 571 -25) (752227 0 -48) (785087 239 -6) (905969 468 -8) (1042659 255 -37) (1146298 147 -25) (1211226 78 -42) (1226496 459 -23) (1332254 129 -36) (1423001 1948 -9) (1557578 548 -12) (1602612 1177 -6) (1704975 1357 -6) (1783580 92 -27) (1814907 1450 -8)],6545,8576,76.317630597,行你杨我进了我的当成一种只是我桔贝,17,52
2018-05-12-01-45-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_45_00\capaec455.pcm,-5,18129,12036,150.623130608,[(404037 53 -40) (436873 641 -7) (505144 7 -49) (584575 558 -20) (678378 324 -11) (785835 232 -9) (907059 434 -8) (1048069 160 -31) (1130394 2352 -6) (1253323 46 -42) (1278642 313 -24) (1311977 284 -15) (1356406 405 -7) (1396864 130 -17) (1418464 12190 -5)],11550,8576,134.678171642,行你杨治疗行嗯那我预备,11,52
2018-05-12-01-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_46_00\capaec456.pcm,-6,10233,12036,85.0199401795,[(404818 31 -41) (436970 564 -7) (572838 6 -47) (582984 651 -17) (638151 10 -43) (664644 600 -8) (785739 244 -7) (906990 452 -7) (1043751 240 -29) (1143362 220 -22) (1210859 69 -41) (1226649 456 -23) (1260807 7 -46) (1332164 69 -40) (1422746 1952 -9) (1557852 531 -9) (1602875 1178 -6) (1705239 1456 -6) (1785226 51 -30) (1814780 1446 -8) (1911852 0 -49)],6593,8576,76.8773320896,行我行有如今的我当成一种日自我那局被,18,52
2018-05-12-01-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_47_00\capaec457.pcm,-6,10085,12036,83.7902957793,[(404703 41 -40) (437533 621 -7) (505151 25 -46) (584944 578 -20) (666753 561 -10) (785983 254 -12) (907720 419 -7) (1047843 178 -27) (1143667 229 -22) (1210140 87 -40) (1227000 441 -23) (1331887 144 -33) (1424123 1915 -9) (1558978 534 -13) (1603251 1184 -6) (1705214 1370 -6) (1785329 66 -30) (1815730 1438 -8)],6551,8576,76.3875932836,行你你杨那看不进了我的王长勇自我桔贝,18,52
2018-05-12-01-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_48_00\capaec458.pcm,-6,9937,12036,82.5606513792,[(405065 40 -40) (437432 635 -7) (584897 518 -17) (667634 24 -44) (678603 311 -23) (749615 43 -42) (785945 414 -6) (907675 445 -8) (1043051 280 -30) (1143610 203 -23) (1211198 95 -39) (1226500 470 -24) (1331943 145 -33) (1423523 1941 -9) (1559069 523 -10) (1603551 934 -6) (1658315 50 -29) (1705868 1359 -7) (1785128 80 -28) (1816233 1423 -8) (1896606 4 -48) (1911489 0 -48)],6377,8576,74.3586753731,行你熊我进了我的王长勇自我桔贝,15,52
2018-05-12-01-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_49_00\capaec459.pcm,-6,10124,12036,84.1143236956,[(405712 21 -44) (437388 634 -7) (504614 22 -45) (584590 584 -19) (666313 573 -12) (785887 225 -8) (907650 419 -7) (1048584 178 -29) (1145124 149 -24) (1209733 65 -41) (1225253 463 -24) (1331017 91 -37) (1422374 1933 -9) (1556561 1899 -6) (1703497 1375 -7) (1783984 53 -28) (1814307 1440 -8)],6538,8576,76.2360074627,行你你有如今的我啊当场一种是我那局被,18,52
2018-05-12-01-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_50_00\capaec460.pcm,-6,10183,12036,84.604519774,[(403054 39 -40) (435592 590 -7) (582843 577 -20) (628873 23 -38) (665069 557 -9) (783896 227 -7) (905496 468 -7) (1042400 265 -32) (1144522 172 -18) (1209748 47 -46) (1224869 461 -23) (1331167 107 -40) (1421928 1935 -9) (1558216 503 -12) (1601668 1174 -6) (1703562 1355 -7) (1781664 94 -23) (1813469 1589 -8)],6320,8576,73.6940298507,行你杨我进了我的呢王成勇日自我桔贝,17,52
2018-05-12-01-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_51_00\capaec461.pcm,-6,17518,12036,145.546693254,[(403817 26 -43) (435784 578 -7) (503240 18 -41) (572481 13 -48) (583008 586 -16) (636903 15 -41) (665656 24 -46) (677136 314 -10) (767249 20 -43) (784381 248 -9) (906028 418 -8) (1045860 204 -28) (1139992 2136 -6) (1253566 13 -45) (1276708 130 -21) (1310722 97 -16) (1355118 412 -7) (1395464 130 -16) (1419269 12136 -6)],11225,8576,130.888526119,行想你有让先我的我的自我渝北,14,52
2018-05-12-01-52-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_52_00\capaec462.pcm,-6,10382,12036,86.2578929877,[(402973 42 -39) (435498 639 -7) (503228 15 -44) (547587 5 -49) (570934 818 -15) (629364 0 -49) (665641 555 -11) (784464 234 -9) (905577 422 -7) (1042765 284 -29) (1142167 241 -28) (1209105 54 -44) (1225374 446 -21) (1329898 140 -33) (1422002 1930 -9) (1556661 524 -9) (1601684 1177 -6) (1703578 1375 -6) (1784157 50 -33) (1813788 1431 -8)],6519,8576,76.0144589552,行是杨我进了我的啊王成勇只是我那只被,18,52
2018-05-12-01-53-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_53_00\capaec463.pcm,-6,9843,12036,81.7796610169,[(403363 41 -40) (436315 631 -7) (548446 0 -49) (582393 608 -18) (629523 10 -46) (666042 565 -10) (767445 14 -46) (785002 242 -9) (906210 449 -7) (1043681 240 -31) (1145376 173 -23) (1210970 0 -48) (1225767 457 -23) (1332170 49 -43) (1422396 1929 -9) (1557047 534 -9) (1602113 948 -6) (1657938 18 -43) (1704455 1377 -7) (1782034 102 -22) (1814111 1447 -8) (1990447 9 -48)],6471,8576,75.4547574627,行你行熊不禁的我王长勇我是自我桔贝,17,52
2018-05-12-01-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_54_00\capaec464.pcm,-6,10001,12036,83.0923894982,[(403524 42 -39) (435994 577 -7) (505395 30 -47) (583149 578 -22) (637654 0 -49) (665986 548 -24) (784365 228 -7) (906133 396 -8) (1045910 187 -34) (1144827 359 -20) (1209682 94 -40) (1225225 476 -24) (1330904 127 -34) (1422451 1938 -9) (1558273 507 -11) (1602157 936 -6) (1656805 48 -34) (1704370 1361 -6) (1781694 88 -26) (1814189 1467 -8) (1909268 14 -46)],6530,8576,76.1427238806,行杨我进了我的啊当成一种日自我桔贝,17,52
2018-05-12-01-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_55_00\capaec465.pcm,-6,10236,12036,85.0448654038,[(402822 43 -39) (434769 596 -7) (547637 10 -48) (572506 778 -24) (665118 553 -23) (767199 22 -49) (783143 250 -6) (905100 409 -8) (1040662 256 -32) (1143725 160 -24) (1209084 94 -42) (1223946 483 -23) (1331028 135 -39) (1421073 1957 -9) (1556150 681 -12) (1601381 915 -6) (1655526 39 -40) (1703505 1358 -6) (1783924 47 -40) (1813436 1450 -8)],6498,8576,75.7695895522,行你杨我进了我的商城一种只自我桔贝,17,52
2018-05-12-01-56-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_56_00\capaec466.pcm,-6,10561,12036,87.7450980392,[(402754 44 -40) (434994 583 -7) (503008 31 -43) (547122 16 -46) (581227 634 -27) (628696 188 -37) (665278 25 -44) (676346 322 -19) (748653 33 -43) (766499 20 -46) (783030 248 -6) (904646 424 -8) (1039506 351 -32) (1142145 191 -25) (1208531 67 -41) (1223998 475 -23) (1307332 0 -49) (1330542 60 -38) (1420922 1950 -8) (1557225 1848 -6) (1703079 1370 -6) (1781773 82 -24) (1812625 1599 -8)],6502,8576,75.8162313433,行你行从洗不禁的我啊阳城一中日自我桔贝,19,52
2018-05-12-01-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_57_00\capaec467.pcm,-6,10133,12036,84.1890993686,[(402809 42 -40) (436109 623 -7) (503413 22 -47) (547532 2 -49) (583220 606 -14) (636393 20 -37) (665285 565 -11) (784466 221 -12) (905838 428 -7) (1047209 122 -31) (1145369 148 -25) (1209217 74 -41) (1225250 462 -24) (1330115 99 -35) (1421854 1925 -9) (1557055 534 -10) (1593611 1332 -6) (1703621 1376 -7) (1781768 103 -21) (1813826 1429 -8)],6485,8576,75.6180037313,行杨我进了我哈哈当成一种日自我一局呗,18,52
2018-05-12-01-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_58_00\capaec468.pcm,-6,10094,12036,83.8650714523,[(403476 34 -42) (436008 642 -7) (502877 68 -39) (583570 554 -23) (665429 28 -41) (677097 336 -9) (749253 10 -48) (784889 224 -11) (906471 425 -7) (1046693 344 -29) (1145386 161 -27) (1209459 44 -46) (1226109 452 -18) (1330638 112 -36) (1422411 1925 -9) (1557623 515 -9) (1602425 1159 -6) (1703968 1372 -6) (1782566 101 -22) (1814428 1581 -8) (1923480 7 -49)],6447,8576,75.1749067164,行徐熊如今的我哈哈当成一种我只是我桔贝,19,52
2018-05-12-01-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_01_59_00\capaec469.pcm,-6,10512,12036,87.3379860419,[(404058 21 -41) (436206 605 -7) (502876 27 -42) (584589 622 -13) (637164 4 -47) (665656 23 -43) (677054 331 -9) (767358 10 -46) (785205 245 -14) (906824 411 -7) (1042457 368 -27) (1145669 161 -28) (1209833 67 -44) (1225778 467 -20) (1330112 157 -34) (1422687 1934 -9) (1557956 1870 -6) (1657490 7 -46) (1704025 1362 -7) (1782215 82 -26) (1814660 1738 -8)],6749,8576,78.6963619403,行想有很很近的我望城一中日自我桔贝,17,52
2018-05-12-02-00-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_00_00\capaec470.pcm,-6,10470,12036,86.9890329013,[(403908 26 -42) (436237 627 -7) (502801 29 -39) (583763 634 -15) (664787 577 -10) (784712 223 -11) (906224 425 -7) (1046684 167 -33) (1145589 156 -24) (1209335 78 -43) (1225662 456 -24) (1330985 85 -37) (1422557 1928 -9) (1557880 517 -8) (1593010 1352 -6) (1703619 1734 -6) (1814420 1456 -8)],6502,8576,75.8162313433,行很你杨不进了我的哈哈王成勇日自我桔贝,19,52
2018-05-12-02-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_01_00\capaec471.pcm,-6,9918,12036,82.4027916251,[(403100 28 -42) (435660 618 -7) (502823 30 -44) (584387 590 -14) (664575 38 -38) (676209 333 -9) (766317 31 -46) (784558 226 -14) (906085 414 -7) (1046419 358 -27) (1142517 208 -22) (1209557 14 -46) (1225515 439 -25) (1330790 61 -41) (1422091 1914 -9) (1558035 514 -7) (1602270 916 -6) (1656016 35 -36) (1703473 1711 -6) (1813801 1440 -8)],6385,8576,74.4519589552,行有如今的我啊肛肠一种日自我桔贝,16,52
2018-05-12-02-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_02_00\capaec472.pcm,-6,10523,12036,87.4293785311,[(402940 42 -39) (435127 657 -7) (503343 11 -44) (570735 766 -24) (629027 0 -49) (663769 578 -11) (748829 11 -46) (767497 2 -49) (783334 259 -6) (905407 505 -8) (1046308 123 -32) (1142742 195 -18) (1208315 800 -23) (1329844 105 -33) (1421576 1934 -9) (1557846 503 -8) (1592222 1124 -6) (1657209 10 -43) (1703268 1377 -7) (1781830 80 -22) (1813881 1441 -8)],6432,8576,75.0,行你杨不进了我的啊当成一种只是我桔贝,18,52
2018-05-12-02-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_03_00\capaec473.pcm,-6,10562,12036,87.7534064473,[(403729 76 -40) (436232 617 -7) (503163 75 -40) (548127 10 -46) (583767 620 -18) (629619 10 -43) (664357 596 -11) (784870 254 -11) (906562 430 -7) (1043177 267 -32) (1142934 228 -25) (1209861 78 -43) (1225779 445 -24) (1330681 81 -37) (1422481 1927 -9) (1558721 504 -8) (1592587 1134 -6) (1656741 40 -33) (1704114 1728 -6) (1814705 1442 -9)],6594,8576,76.8889925373,行你你杨如今的我王长勇日自我那只被,17,52
2018-05-12-02-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_04_00\capaec474.pcm,-6,10104,12036,83.9481555334,[(402953 75 -39) (436368 594 -7) (503462 25 -43) (547630 5 -47) (584477 566 -13) (664445 45 -40) (676700 334 -8) (785177 218 -16) (906384 363 -7) (1047358 206 -26) (1145811 165 -23) (1208770 74 -42) (1225822 457 -20) (1330897 130 -36) (1422660 1930 -9) (1558652 497 -7) (1593070 1118 -6) (1704143 1723 -6) (1814385 1579 -8)],6623,8576,77.2271455224,行能你熊如今的我哈哈望城一中自我桔贝,18,52
2018-05-12-02-05-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_05_00\capaec475.pcm,-6,9989,12036,82.9926886009,[(404356 19 -42) (435527 637 -7) (548508 0 -49) (583737 538 -23) (665950 536 -12) (749455 2 -48) (784036 255 -6) (905432 427 -9) (1041658 260 -31) (1144355 162 -22) (1209562 68 -43) (1224703 485 -23) (1330830 124 -35) (1421873 1952 -9) (1556864 530 -10) (1601841 919 -6) (1703958 1374 -6) (1781590 102 -22) (1814177 1599 -8)],6454,8576,75.2565298507,行你你从我进了我的方城一种自我桔贝,17,52
2018-05-12-02-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_06_00\capaec476.pcm,-6,10590,12036,87.9860418744,[(403464 27 -43) (436048 620 -7) (502643 45 -44) (584292 610 -13) (676675 335 -9) (784988 246 -15) (906461 428 -6) (1046441 334 -26) (1145397 181 -27) (1209274 121 -42) (1226107 437 -23) (1330153 145 -35) (1422943 1916 -9) (1557989 507 -6) (1592641 1353 -6) (1703749 1714 -6) (1814533 1571 -8)],6612,8576,77.098880597,行请杨如今的我王成勇是自我那只被,16,52
2018-05-12-02-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_12_02_07_00\capaec477.pcm,-6,10050,12036,83.4995014955,[(403390 36 -40) (435479 623 -7) (503232 14 -46) (582340 621 -26) (629135 178 -37) (665371 549 -16) (783529 228 -6) (905651 415 -8) (1041763 284 -29) (1143258 161 -16) (1209528 64 -43) (1224529 461 -23) (1330328 129 -36) (1421070 1961 -9) (1556526 539 -11) (1601413 914 -6) (1655888 40 -29) (1703822 1356 -6) (1782782 37 -31) (1813676 1440 -8)],6484,8576,75.6063432836,行有杨我进了我的当成一种日自我桔贝,17,52
