TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-24-01-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_28_00\capaec448.pcm,-35,801,12036,6.655034895,[(413766 11 -44) (461507 25 -43) (497647 17 -45) (513610 10 -45) (560821 26 -44) (619235 0 -49) (630520 4 -48) (665035 236 -41) (686967 8 -48) (722876 33 -38) (735077 5 -48) (756481 140 -37) (804321 142 -36) (1342102 20 -45) (1375633 0 -49) (1388858 43 -45) (1535066 9 -49) (1805803 0 -48) (1914019 21 -48) (1993440 20 -38) (2041331 25 -35) (2130874 6 -48)],33735,8576,393.3652052,Recognition Failed! ,0,52
2018-05-24-01-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_29_00\capaec449.pcm,-34,473,12036,3.929877036,[(461687 4 -46) (497450 0 -49) (609605 30 -43) (657416 46 -42) (674880 10 -40) (721087 55 -34) (756025 99 -41) (803370 114 -41) (825136 9 -47) (872963 25 -45) (1219252 0 -48) (1316570 0 -49) (1342081 10 -47) (1390019 15 -48) (1535491 0 -49) (1659518 5 -46) (1805178 0 -48) (1992578 20 -34) (2040412 31 -35)],31256,8576,364.4589552,Recognition Failed! ,0,52
2018-05-24-01-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_30_00\capaec450.pcm,-32,372,12036,3.090727817,[(129132 0 -47) (176976 6 -49) (413833 10 -47) (462202 0 -49) (497941 0 -49) (674951 21 -40) (723010 27 -37) (756050 111 -42) (804380 107 -42) (825616 0 -49) (873780 3 -48) (986037 0 -49) (1269120 0 -48) (1317111 5 -48) (1805482 4 -49) (1992960 30 -36) (2040086 48 -32)],29127,8576,339.6338619,Recognition Failed! ,0,52
2018-05-24-01-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_31_00\capaec451.pcm,-33,507,12036,4.212362911,[(413332 20 -48) (449343 0 -49) (461284 15 -46) (495787 38 -47) (603570 0 -49) (672994 50 -35) (720887 55 -34) (757060 69 -44) (805068 78 -44) (1267414 4 -49) (1340284 10 -46) (1386624 69 -47) (1913396 34 -44) (1992034 30 -36) (2040032 35 -33)],31271,8576,364.6338619,Recognition Failed! ,0,52
2018-05-24-01-32-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_32_00\capaec452.pcm,-33,397,12036,3.298438019,[(461515 10 -47) (659811 0 -49) (673474 52 -36) (721061 57 -33) (757474 0 -42) (804594 96 -40) (873167 7 -46) (1266355 0 -49) (1339714 60 -43) (1386810 78 -43) (1992994 11 -43) (2040658 26 -42)],31247,8576,364.3540112,Recognition Failed! ,0,52
2018-05-24-01-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_33_00\capaec453.pcm,-35,664,12036,5.516782984,[(448820 10 -48) (462440 0 -48) (496675 30 -46) (514081 0 -48) (561720 6 -47) (675375 20 -38) (721810 60 -36) (757519 89 -40) (805533 92 -41) (826124 0 -49) (871304 61 -49) (1268552 23 -45) (1316611 19 -44) (1339699 71 -41) (1387402 79 -43) (1659104 27 -47) (1805626 0 -48) (1884634 21 -49) (1915120 0 -49) (1993440 20 -37) (2040814 36 -35)],33366,8576,389.0625,Recognition Failed! ,0,52
2018-05-24-01-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_34_00\capaec454.pcm,-38,428,12036,3.555998671,[(142579 2 -46) (190441 9 -46) (497881 0 -49) (561420 17 -43) (673466 44 -49) (721409 43 -46) (757440 100 -40) (805118 110 -38) (1316681 0 -49) (1341205 0 -49) (1364401 19 -47) (1375641 6 -48) (1389211 33 -47) (1805494 4 -48) (1993441 20 -44) (2041310 21 -44) (2064235 0 -49)],36062,8576,420.4990672,Recognition Failed! ,0,52
2018-05-24-01-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_35_00\capaec455.pcm,-33,443,12036,3.680624792,[(256399 0 -49) (304399 23 -47) (461975 0 -48) (497749 0 -49) (560601 24 -47) (604212 2 -47) (673440 51 -33) (721343 55 -33) (756980 52 -45) (805089 72 -44) (825600 12 -47) (873519 19 -46) (1266945 45 -40) (1316000 26 -40) (1390163 1 -48) (1866737 0 -49) (1914558 12 -47) (1992983 20 -40) (2040776 29 -40)],31397,8576,366.1030784,Recognition Failed! ,0,52
2018-05-24-01-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_36_00\capaec456.pcm,-37,609,12036,5.059820538,[(448803 20 -44) (462003 23 -49) (496369 16 -44) (561321 9 -46) (612507 0 -46) (658311 49 -48) (674880 10 -38) (721507 46 -39) (734861 5 -48) (756010 130 -39) (803898 130 -37) (825621 11 -45) (873454 21 -45) (985001 20 -47) (1033053 17 -46) (1266991 23 -48) (1341197 0 -46) (1388531 40 -45) (1757370 0 -49) (1805210 1 -49) (1992960 10 -44) (2040857 28 -43)],35992,8576,419.6828358,Recognition Failed! ,0,52
2018-05-24-01-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_37_00\capaec457.pcm,-37,525,12036,4.361914257,[(358956 9 -49) (449866 0 -49) (462979 12 -49) (496473 24 -44) (513635 29 -48) (561287 35 -47) (674880 13 -38) (722404 22 -37) (758400 70 -41) (803393 137 -40) (985450 0 -49) (1032712 16 -48) (1267274 16 -48) (1339200 60 -42) (1386789 71 -41) (1805075 0 -49) (1874438 0 -48) (1993496 0 -46) (2041298 11 -44)],36000,8576,419.7761194,Recognition Failed! ,0,52
2018-05-24-01-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_38_00\capaec458.pcm,-39,359,12036,2.982718511,[(137084 6 -47) (449785 10 -47) (496884 28 -46) (514585 0 -48) (562534 17 -46) (675417 0 -48) (723038 14 -48) (757459 101 -40) (805358 100 -39) (1342560 20 -46) (1389990 21 -46) (1914592 11 -47) (1993476 10 -49) (2041314 21 -44)],35949,8576,419.1814366,Recognition Failed! ,0,52
2018-05-24-01-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_39_00\capaec459.pcm,-33,275,12036,2.28481223,[(462113 0 -49) (496950 25 -47) (560661 18 -47) (577741 11 -46) (673440 40 -35) (721431 58 -33) (735008 6 -47) (806696 25 -48) (825621 9 -49) (873372 24 -43) (985920 0 -48) (1033073 18 -48) (1316969 0 -49) (1342560 0 -48) (1389283 35 -45) (1914877 6 -48)],31219,8576,364.0275187,Recognition Failed! ,0,52
2018-05-24-01-40-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_40_00\capaec460.pcm,-33,220,12036,1.827849784,[(449760 2 -45) (497473 13 -45) (673440 42 -33) (721336 51 -33) (734842 7 -48) (757946 11 -44) (805624 22 -43) (825600 2 -46) (873433 11 -46) (970085 2 -48) (1017973 0 -47) (1268167 0 -49) (1341120 0 -48) (1365001 0 -49) (1388356 41 -46) (1757304 0 -49) (1805138 4 -48) (1914559 12 -48) (1993927 0 -49) (2041810 0 -49)],31221,8576,364.0508396,Recognition Failed! ,0,52
2018-05-24-01-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_41_00\capaec461.pcm,-36,398,12036,3.306746427,[(496971 0 -48) (674427 30 -41) (686891 10 -46) (721599 48 -39) (734822 13 -43) (757440 21 -47) (805225 33 -46) (985450 11 -47) (1033049 22 -46) (1220667 0 -49) (1268453 0 -49) (1339296 68 -44) (1387538 79 -42) (1805374 1 -47) (1914906 9 -47) (1992960 20 -41) (2040714 33 -36)],33510,8576,390.7416045,Recognition Failed! ,0,52
2018-05-24-01-42-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_42_00\capaec462.pcm,-37,429,12036,3.564307079,[(414806 9 -46) (449352 1 -48) (462456 15 -45) (497407 5 -48) (721154 47 -38) (734701 5 -47) (804552 94 -43) (939336 0 -48) (984967 0 -48) (1032767 16 -47) (1266793 41 -47) (1327200 10 -42) (1340199 40 -43) (1374672 23 -41) (1388416 70 -45) (1536615 0 -49) (1757281 0 -49) (1805212 4 -48) (1992960 21 -37) (2040674 28 -38)],35983,8576,419.5778918,Recognition Failed! ,0,52
2018-05-24-01-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_43_00\capaec463.pcm,-37,488,12036,4.054503157,[(175793 2 -48) (231366 10 -48) (279064 35 -46) (378049 3 -49) (461901 14 -49) (496224 21 -48) (512187 0 -48) (560054 18 -47) (603715 0 -49) (672966 41 -40) (720842 50 -42) (756974 91 -38) (804920 99 -37) (1033162 4 -48) (1268044 0 -49) (1316362 0 -49) (1326745 12 -45) (1374612 18 -46) (1389293 13 -48) (1836480 0 -48) (1883370 23 -47) (1992974 10 -42) (2040446 24 -41)],36209,8576,422.213153,Recognition Failed! ,0,52
2018-05-24-01-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_44_00\capaec464.pcm,-33,341,12036,2.833167165,[(514560 0 -47) (561454 45 -42) (673457 49 -38) (721460 62 -33) (756481 50 -44) (804807 73 -43) (826121 0 -49) (873946 7 -48) (1018041 0 -49) (1328160 0 -48) (1342567 1 -46) (1375770 8 -45) (1389349 4 -48) (1993440 12 -41) (2040915 30 -41)],31219,8576,364.0275187,Recognition Failed! ,0,52
2018-05-24-01-45-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_45_00\capaec465.pcm,-40,217,12036,1.80292456,[(190237 0 -49) (497241 0 -49) (514169 20 -40) (561887 28 -42) (674441 12 -42) (722392 19 -43) (734619 2 -47) (757011 12 -44) (804698 35 -40) (1267261 8 -49) (1340214 9 -41) (1387411 66 -42) (1993015 1 -48) (2040679 5 -47)],35946,8576,419.1464552,Recognition Failed! ,0,52
2018-05-24-01-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_46_00\capaec466.pcm,-35,431,12036,3.580923895,[(462648 15 -48) (673932 40 -38) (721591 56 -35) (757478 80 -44) (805154 83 -45) (939938 14 -48) (985949 0 -47) (1033262 21 -47) (1220264 0 -49) (1267399 29 -48) (1317500 0 -48) (1327270 20 -42) (1375327 22 -42) (1993444 20 -39) (2041020 31 -36)],33482,8576,390.4151119,Recognition Failed! ,0,52
2018-05-24-01-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_47_00\capaec467.pcm,-40,382,12036,3.173811898,[(448448 0 -49) (462172 8 -48) (513601 2 -48) (560945 13 -49) (610102 22 -47) (657914 30 -47) (674980 19 -42) (722820 19 -41) (757920 70 -43) (805022 103 -41) (940372 10 -48) (1327214 20 -45) (1374901 26 -40) (1388335 31 -44) (1642588 0 -48) (1690653 2 -47) (1914986 0 -49) (1993921 0 -49) (2041813 7 -45)],35848,8576,418.0037313,Recognition Failed! ,0,52
2018-05-24-01-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_48_00\capaec468.pcm,-37,455,12036,3.78032569,[(449280 21 -47) (497276 20 -47) (673921 41 -45) (722024 47 -45) (757533 99 -37) (804813 118 -38) (826080 1 -47) (873972 7 -47) (1034213 0 -49) (1220756 0 -49) (1268120 0 -49) (1341154 12 -49) (1388889 39 -47) (1993440 21 -40) (2041318 29 -39)],35860,8576,418.1436567,Recognition Failed! ,0,52
2018-05-24-01-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_49_00\capaec469.pcm,-37,372,12036,3.090727817,[(369760 1 -49) (461690 22 -49) (496244 24 -47) (659080 0 -49) (674400 20 -38) (721029 54 -37) (756511 40 -43) (803973 54 -41) (825600 0 -47) (873433 3 -47) (1243643 0 -48) (1338725 50 -43) (1386818 67 -40) (1757292 1 -49) (1805112 0 -49) (1992964 13 -42) (2040639 23 -43)],35882,8576,418.4001866,Recognition Failed! ,0,52
2018-05-24-01-50-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_50_00\capaec470.pcm,-32,429,12036,3.564307079,[(296682 0 -49) (415270 0 -47) (450736 1 -46) (462878 10 -49) (498676 0 -45) (612053 0 -49) (659429 0 -49) (674408 52 -32) (722277 58 -32) (756599 98 -41) (804608 96 -40) (827055 2 -49) (875233 0 -49) (893787 0 -49) (940605 0 -49) (1195680 20 -42) (1243282 35 -40) (1268875 0 -49) (1391142 1 -47) (1993927 21 -37) (2041527 35 -34)],29102,8576,339.3423507,Recognition Failed! ,0,52
2018-05-24-01-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_51_00\capaec471.pcm,-39,233,12036,1.935859089,[(414729 0 -49) (462465 18 -49) (604563 2 -48) (673928 1 -48) (721751 4 -49) (758401 80 -41) (806351 81 -39) (1267323 0 -49) (1304079 1 -49) (1341601 12 -47) (1389587 34 -45) (1805781 0 -49) (2042270 0 -47)],35855,8576,418.0853545,Recognition Failed! ,0,52
2018-05-24-01-52-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_52_00\capaec472.pcm,-37,358,12036,2.974410103,[(462890 0 -48) (674400 20 -45) (721996 51 -40) (760800 30 -42) (804380 132 -38) (986401 0 -49) (1034391 0 -49) (1219683 0 -49) (1268697 5 -48) (1304493 0 -49) (1342100 30 -47) (1389898 35 -47) (1758303 0 -49) (1806399 0 -47) (1885174 14 -47) (1915788 0 -49) (1993934 11 -38) (2041371 30 -37)],35973,8576,419.4612873,Recognition Failed! ,0,52
2018-05-24-01-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_53_00\capaec473.pcm,-33,375,12036,3.115653041,[(496899 26 -48) (687363 1 -47) (734996 10 -47) (757498 101 -37) (805551 102 -38) (985440 12 -46) (1033165 20 -45) (1268462 0 -48) (1303859 0 -49) (1375999 0 -49) (1388701 47 -44) (1915086 0 -49) (1993440 20 -33) (2040738 36 -33) (2123696 0 -49)],31290,8576,364.8554104,Recognition Failed! ,0,52
2018-05-24-01-54-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_54_00\capaec474.pcm,-36,516,12036,4.287138584,[(450723 0 -48) (462133 0 -47) (497961 29 -46) (658513 0 -49) (674421 30 -38) (721502 52 -36) (757921 70 -43) (805097 91 -41) (826080 11 -45) (873897 16 -43) (1220210 0 -49) (1267987 9 -49) (1327680 11 -45) (1339200 70 -45) (1375473 13 -44) (1387196 77 -42) (1789755 0 -49) (1805709 0 -49) (1915057 7 -48) (2040943 30 -39)],33639,8576,392.2458022,Recognition Failed! ,0,52
2018-05-24-01-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_55_00\capaec475.pcm,-37,401,12036,3.331671652,[(415683 1 -45) (463570 7 -46) (660220 0 -49) (675375 22 -37) (723279 21 -39) (756480 121 -38) (803940 137 -37) (1220652 0 -48) (1268653 2 -48) (1304203 1 -48) (1340640 20 -42) (1387510 69 -42)],35952,8576,419.2164179,Recognition Failed! ,0,52
2018-05-24-01-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_56_00\capaec476.pcm,-40,338,12036,2.808241941,[(413308 0 -47) (461338 20 -48) (658445 8 -48) (674462 9 -43) (722081 19 -41) (756485 31 -41) (803505 57 -41) (890953 0 -49) (939741 8 -47) (1315913 0 -49) (1338373 69 -45) (1375100 1 -49) (1386373 86 -43) (1804723 0 -49) (1914077 0 -48) (1992480 10 -40) (2040364 20 -42) (2060776 0 -49)],35936,8576,419.0298507,Recognition Failed! ,0,52
2018-05-24-01-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_57_00\capaec477.pcm,-38,498,12036,4.137587238,[(204106 0 -49) (414283 11 -49) (462866 3 -48) (577556 10 -48) (674408 9 -46) (720820 52 -42) (757441 70 -44) (805079 94 -43) (825610 0 -49) (873445 17 -44) (1255680 0 -48) (1303160 10 -49) (1316640 1 -46) (1338741 70 -40) (1364039 22 -44) (1386706 72 -41) (1914607 5 -49) (1992987 22 -38) (2040661 30 -38)],35906,8576,418.6800373,Recognition Failed! ,0,52
2018-05-24-01-58-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_58_00\capaec478.pcm,-38,582,12036,4.835493519,[(415220 0 -49) (448810 1 -48) (462383 20 -47) (496078 23 -48) (672960 40 -40) (720187 55 -38) (756534 101 -42) (804434 100 -41) (1315589 16 -47) (1326241 20 -46) (1339200 50 -44) (1374234 20 -44) (1386012 84 -41) (1835551 0 -49) (1883432 7 -46) (1992062 20 -39) (2040076 25 -38)],35860,8576,418.1436567,Recognition Failed! ,0,52
2018-05-24-01-59-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_01_59_00\capaec479.pcm,-40,229,12036,1.902625457,[(563278 8 -45) (687360 0 -46) (721391 44 -47) (734969 12 -45) (758400 70 -41) (805659 94 -40) (1342602 1 -47) (1390654 0 -48)],35887,8576,418.4584888,Recognition Failed! ,0,52
2018-05-24-02-00-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_00_00\capaec480.pcm,-41,301,12036,2.500830841,[(32342 0 -49) (415689 0 -49) (450356 8 -46) (462629 21 -48) (498128 12 -46) (675360 20 -41) (723348 20 -41) (757920 12 -46) (805540 34 -43) (1033530 18 -44) (1256170 0 -48) (1304227 1 -48) (1328180 0 -46) (1339685 40 -45) (1375818 15 -43) (1387528 69 -42) (1805923 1 -47) (1915405 0 -49) (1993939 11 -45) (2041683 19 -41)],39042,8576,455.2472015,Recognition Failed! ,0,52
2018-05-24-02-01-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_01_00\capaec481.pcm,-37,280,12036,2.326354271,[(462791 1 -48) (497265 5 -47) (674436 20 -39) (686887 1 -45) (721232 47 -37) (734485 10 -45) (757441 71 -45) (805168 79 -44) (825628 10 -49) (873373 19 -47) (1268077 0 -48) (1303527 0 -49) (1389025 0 -48) (1993457 0 -47) (2040827 17 -45)],35945,8576,419.1347948,Recognition Failed! ,0,52
2018-05-24-02-02-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_02_00\capaec482.pcm,-39,487,12036,4.046194749,[(461542 25 -46) (657433 34 -45) (674880 0 -40) (722209 29 -39) (755520 120 -41) (803294 130 -40) (824640 20 -39) (872449 25 -40) (1267531 6 -49) (1327205 1 -46) (1374523 21 -45) (1388812 23 -48) (1562482 0 -48) (1610360 6 -49) (1992516 21 -42) (2040623 26 -40)],35881,8576,418.3885261,Recognition Failed! ,0,52
2018-05-24-02-03-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_03_00\capaec483.pcm,-39,451,12036,3.747092057,[(496467 21 -49) (562910 2 -48) (674880 21 -41) (722177 34 -39) (756481 102 -39) (804410 105 -39) (984960 12 -43) (1032636 25 -44) (1266156 0 -49) (1339216 59 -44) (1386784 70 -43) (1757283 0 -49) (1805236 0 -49) (1914540 0 -49)],35974,8576,419.4729478,Recognition Failed! ,0,52
2018-05-24-02-04-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_04_00\capaec484.pcm,-37,396,12036,3.290129611,[(335455 0 -48) (462087 22 -48) (496668 19 -48) (604381 2 -49) (674902 10 -42) (722812 20 -41) (735193 0 -49) (756009 50 -38) (803188 75 -38) (874199 0 -49) (985002 20 -44) (1033055 22 -45) (1267040 0 -49) (1340640 40 -48) (1388585 47 -45) (1805379 2 -48) (1884378 21 -47) (1992960 10 -39) (2040556 36 -37)],35878,8576,418.3535448,Recognition Failed! ,0,52
2018-05-24-02-05-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_05_00\capaec485.pcm,-36,398,12036,3.306746427,[(449795 1 -49) (462384 0 -48) (497902 0 -49) (513689 39 -43) (561332 45 -44) (722668 19 -40) (759360 30 -43) (805242 93 -41) (873497 7 -46) (984961 0 -48) (1032958 16 -48) (1268209 0 -49) (1340169 30 -44) (1386960 70 -44) (1642607 0 -49) (1805403 1 -48) (1914488 7 -48) (1993446 12 -37) (2040876 28 -36)],33491,8576,390.520056,Recognition Failed! ,0,52
2018-05-24-02-06-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_06_00\capaec486.pcm,-37,380,12036,3.157195081,[(121947 0 -49) (170024 4 -48) (448328 20 -47) (462185 0 -49) (496396 26 -46) (514121 19 -49) (562168 24 -45) (674947 10 -43) (686905 0 -48) (722570 18 -42) (734695 8 -48) (756988 90 -37) (805097 96 -37) (1033364 6 -48) (1268000 2 -48) (1341125 22 -47) (1388858 24 -47) (1804970 0 -47) (1993442 0 -45) (2041154 11 -46)],35797,8576,417.4090485,Recognition Failed! ,0,52
2018-05-24-02-07-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_07_00\capaec487.pcm,-36,431,12036,3.580923895,[(461500 0 -49) (560929 2 -48) (657819 18 -49) (673000 40 -36) (720678 58 -37) (755573 120 -40) (803175 119 -39) (825154 0 -45) (872816 10 -45) (1219741 0 -48) (1267387 11 -47) (1342637 0 -49) (1388769 25 -47) (1610798 0 -49) (1992994 12 -47) (2040869 16 -47)],33511,8576,390.7532649,Recognition Failed! ,0,52
2018-05-24-02-08-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_08_00\capaec488.pcm,-37,568,12036,4.719175806,[(259995 20 -49) (450326 0 -47) (462883 14 -47) (498005 7 -47) (673496 61 -37) (721629 59 -37) (756098 130 -37) (803822 132 -37) (826081 12 -44) (873922 19 -45) (1267721 17 -49) (1341600 0 -45) (1354111 0 -49) (1388796 47 -43) (1402112 3 -49) (1757786 0 -47) (1805617 0 -49) (1993440 21 -39) (2041253 26 -39)],35900,8576,418.6100746,Recognition Failed! ,0,52
2018-05-24-02-09-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_09_00\capaec489.pcm,-40,252,12036,2.093718843,[(448800 0 -47) (462354 14 -48) (496689 5 -48) (512643 30 -46) (560510 36 -46) (697938 0 -49) (757440 11 -41) (805150 33 -40) (1268641 11 -46) (1316574 7 -46) (1327200 12 -40) (1341183 1 -47) (1374943 24 -40) (1389293 30 -46) (1805261 2 -48) (1884254 21 -48) (1993920 0 -45) (2041371 15 -43)],35890,8576,418.4934701,Recognition Failed! ,0,52
2018-05-24-02-10-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_10_00\capaec490.pcm,-38,148,12036,1.2296444,[(462958 0 -49) (657725 40 -46) (722571 15 -49) (758400 0 -44) (804708 43 -38) (985441 0 -48) (1032813 18 -45) (1316593 0 -49) (1389007 1 -48) (1992960 12 -44) (2040956 19 -41)],35904,8576,418.6567164,Recognition Failed! ,0,52
2018-05-24-02-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_11_00\capaec491.pcm,-37,380,12036,3.157195081,[(462926 0 -49) (673469 41 -39) (686900 1 -46) (721242 52 -37) (734584 13 -46) (757046 88 -40) (805066 87 -42) (825634 19 -47) (873294 25 -46) (1033727 0 -49) (1195746 0 -48) (1267782 2 -48) (1303406 1 -48) (1388202 39 -46) (1690197 4 -48) (1805036 2 -48) (1993466 0 -49) (2041515 6 -47)],35904,8576,418.6567164,Recognition Failed! ,0,52
2018-05-24-02-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_12_00\capaec492.pcm,-36,397,12036,3.298438019,[(292216 0 -48) (461624 22 -46) (496220 30 -48) (562660 0 -49) (577300 16 -47) (629478 22 -47) (672960 40 -36) (720172 64 -37) (734447 7 -47) (758880 40 -47) (805366 80 -45) (826080 0 -48) (873910 3 -49) (1267824 0 -46) (1340165 1 -46) (1387800 47 -45) (1805068 2 -49) (1914550 0 -47) (2040727 23 -40)],33353,8576,388.9109142,Recognition Failed! ,0,52
2018-05-24-02-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_13_00\capaec493.pcm,-38,305,12036,2.534064473,[(461176 0 -49) (497436 0 -48) (756996 92 -41) (804726 94 -38) (1316403 0 -49) (1339680 30 -42) (1386501 79 -41) (1756832 0 -49) (1804660 10 -46)],35807,8576,417.525653,Recognition Failed! ,0,52
2018-05-24-02-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_14_00\capaec494.pcm,-38,297,12036,2.467597208,[(414720 1 -43) (448811 10 -49) (462392 22 -43) (496280 29 -44) (630586 2 -49) (674420 20 -44) (721260 46 -43) (745565 3 -48) (757441 10 -46) (805095 24 -46) (984965 12 -44) (1032610 23 -43) (1255697 0 -49) (1342081 2 -46) (1387866 45 -44) (1992504 20 -49) (2040518 28 -38)],36007,8576,419.8577425,Recognition Failed! ,0,52
2018-05-24-02-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_15_00\capaec495.pcm,-36,430,12036,3.572615487,[(414741 0 -48) (462342 21 -48) (561617 42 -41) (721806 37 -48) (758400 70 -41) (805534 103 -39) (1033301 20 -47) (1244233 0 -49) (1268546 0 -49) (1317070 0 -49) (1341603 11 -47) (1387417 69 -45) (1993077 29 -38) (2041266 28 -36)],33543,8576,391.1263993,Recognition Failed! ,0,52
2018-05-24-02-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_16_00\capaec496.pcm,-35,354,12036,2.941176471,[(448834 0 -48) (497059 0 -49) (512657 0 -49) (560442 8 -46) (610637 0 -49) (673466 31 -36) (720597 54 -35) (756960 70 -45) (804609 85 -44) (1265012 46 -48) (1374902 0 -49) (1388227 27 -45) (1788478 4 -49) (1992496 11 -45) (2040314 18 -41)],33376,8576,389.1791045,Recognition Failed! ,0,52
2018-05-24-02-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_17_00\capaec497.pcm,-38,281,12036,2.334662679,[(415214 0 -48) (462504 15 -48) (673481 40 -47) (721519 44 -46) (757440 40 -40) (805327 46 -39) (1219760 0 -49) (1267143 9 -49) (1327721 11 -46) (1342589 0 -49) (1375659 9 -43) (1389562 20 -49) (1992966 19 -47) (2040970 28 -38)],35934,8576,419.0065299,Recognition Failed! ,0,52
2018-05-24-02-18-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_18_00\capaec498.pcm,-36,476,12036,3.95480226,[(659893 8 -48) (673522 51 -43) (721610 50 -41) (756960 20 -46) (803534 146 -36) (873485 18 -45) (1389493 23 -49) (1487581 59 -48) (1537027 35 -47) (1884455 5 -48) (1992961 31 -41) (2041073 30 -41)],33505,8576,390.6833022,Recognition Failed! ,0,52
2018-05-24-02-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_24_02_19_00\capaec499.pcm,-38,482,12036,4.004652709,[(461838 22 -49) (497565 0 -48) (577306 9 -47) (673440 31 -46) (721169 43 -45) (756034 111 -38) (804091 120 -39) (825610 21 -47) (873430 11 -47) (985489 0 -48) (1033595 2 -48) (1219691 9 -48) (1316449 2 -48) (1326808 20 -41) (1341665 21 -46) (1374866 21 -42) (1390223 2 -45) (1805126 4 -46) (1992987 9 -45) (2040653 24 -43)],35941,8576,419.088153,Recognition Failed! ,0,52
