TestTime,Result,Cooked,PeakdB,CookedVPtime,RefVPTime,CookedTime/RefTime*100%,VPList,CookedTime,RefTime,Cooked/RefTime*100%,VRRestult,CookVLen,RefVLen
2018-05-13-03-11-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_11_00\capaec611.pcm,-5,12636,12036,104.985044865,[(401237 0 -49) (439934 649 -6) (552298 55 -43) (583198 595 -7) (664043 739 -10) (757733 15 -48) (777435 527 -6) (907869 364 -10) (1043188 298 -18) (1146968 177 -17) (1227832 546 -5) (1420247 2179 -7) (1558350 2180 -6) (1703600 1863 -6) (1815187 2449 -5)],10413,8576,121.420242537,行晕行行熊你行那么近的我的心里又划好不忙成一种爱好异形是自我挑战纪录片的价值被严重低估,43,52
2018-05-13-03-12-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_12_00\capaec612.pcm,-5,12885,12036,107.053838485,[(423724 20 -49) (440313 559 -6) (552895 12 -48) (583686 591 -8) (661990 782 -10) (786901 338 -6) (907426 513 -11) (1043448 292 -21) (1080812 165 -47) (1147482 161 -18) (1219981 721 -6) (1393405 9 -46) (1420389 2195 -6) (1558523 2206 -5) (1703165 1881 -6) (1815373 2440 -6)],10349,8576,120.673973881,行行应行熊行我的心里要把跑步养成一种爱好事情是自我挑战纪录片的价值被严重低估,38,52
2018-05-13-03-13-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_13_00\capaec613.pcm,-6,12188,12036,101.262878033,[(400654 20 -49) (440326 574 -6) (583611 591 -10) (669935 620 -10) (787477 308 -6) (907764 368 -10) (1044013 283 -19) (1147807 180 -13) (1228571 531 -6) (1420466 2200 -7) (1558704 2203 -6) (1704015 1869 -6) (1815887 2441 -6)],10600,8576,123.600746269,行行人行熊一行那么近的我的心里六把跑步养成一种爱系行使自我挑战纪录片的价值被严重呢你,42,52
2018-05-13-03-14-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_14_00\capaec614.pcm,-6,12301,12036,102.201728149,[(400876 9 -47) (440594 560 -6) (552629 53 -46) (583393 598 -8) (669475 628 -8) (786285 354 -6) (908086 376 -9) (1043266 276 -20) (1147944 153 -15) (1227969 554 -6) (1384221 2 -46) (1419963 2198 -6) (1558437 2226 -6) (1703270 1873 -6) (1815636 2441 -6)],10564,8576,123.180970149,行赢影音行熊一行满足进了我的心里有把跑步当成一种爱好自己迷失自我讲的纪录片的价值被严重低估,45,52
2018-05-13-03-15-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_15_00\capaec615.pcm,-6,12357,12036,102.666999003,[(439852 506 -6) (583465 592 -7) (662768 756 -9) (776920 4 -47) (787180 328 -6) (908615 438 -10) (995022 3 -47) (1043796 289 -19) (1147107 177 -20) (1228245 546 -6) (1337925 15 -45) (1384186 4 -47) (1420015 2201 -7) (1558490 2200 -6) (1704088 1861 -6) (1815547 2437 -6)],10448,8576,121.828358209,行赢应行熊徐行啊妈见了我的心里又划好不忙成一种爱好一停止自我挑战纪录片的价值被眼镜给你,43,52
2018-05-13-03-16-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_16_00\capaec616.pcm,-6,12495,12036,103.813559322,[(440027 579 -6) (552427 47 -48) (583406 577 -9) (660742 804 -8) (787412 327 -7) (907928 370 -9) (1043309 291 -20) (1146173 208 -18) (1227677 541 -6) (1266710 0 -48) (1337799 9 -47) (1383820 2 -48) (1419153 2208 -7) (1558489 2229 -6) (1703741 1870 -6) (1815624 2433 -6)],10540,8576,122.901119403,行赢赢行熊你行满足进了我的心里有把跑步当成一种爱国际形势自我挑战与路边的价值背景用一根,43,52
2018-05-13-03-17-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_17_00\capaec617.pcm,-5,12482,12036,103.705550017,[(442014 574 -6) (585549 601 -8) (676993 504 -7) (758150 1 -49) (781602 462 -5) (910461 569 -9) (1045695 307 -19) (1149317 188 -14) (1230508 535 -6) (1422135 2189 -7) (1560855 2246 -6) (1706307 1866 -6) (1817495 2440 -6)],10350,8576,120.685634328,行行行熊你行我的心里要把跑步当成一种爱戏曲是自我挑战一路边的价值背景你,35,52
2018-05-13-03-18-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_18_00\capaec618.pcm,-5,12410,12036,103.107344633,[(441036 558 -6) (554258 4 -49) (583557 610 -6) (663818 763 -7) (787338 326 -5) (908743 438 -9) (1044418 281 -19) (1148110 152 -19) (1228326 565 -6) (1422077 2156 -6) (1558639 2211 -6) (1702496 1901 -6) (1815772 2445 -6)],10427,8576,121.583488806,行行莹行熊一行进了我的心里要跑步王城一种爱额济形势自我挑战纪录片的价值被严重的病,40,52
2018-05-13-03-19-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_19_00\capaec619.pcm,-6,12190,12036,101.279494849,[(210043 3 -49) (440834 562 -6) (553965 12 -46) (583444 596 -7) (671903 594 -7) (787444 324 -6) (908566 409 -10) (1043916 274 -16) (1148035 153 -18) (1228252 563 -6) (1339126 14 -44) (1352216 3 -48) (1422053 2169 -6) (1558890 2174 -6) (1702511 1897 -6) (1815679 2443 -6)],10565,8576,123.192630597,行行赢行熊云行进了我的心里要把跑步当成一种爱好进行识字我讲呢纪录片的价值被减员一名,41,52
2018-05-13-03-20-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_20_00\capaec620.pcm,-5,12226,12036,101.578597541,[(313234 0 -49) (440840 552 -6) (553840 4 -46) (582972 606 -6) (670998 615 -7) (787196 343 -5) (872720 11 -48) (907789 363 -10) (941647 34 -42) (1044269 281 -14) (1147995 160 -20) (1228321 550 -6) (1339229 2 -49) (1421898 2172 -6) (1558499 2191 -6) (1702492 1906 -6) (1816091 2436 -6)],10411,8576,121.396921642,行行赢行人晕行往哪流进了我的心里让我考虑养成一种爱好自己迷失自我讲的纪录片的价值被眼睛你,44,52
2018-05-13-03-21-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_21_00\capaec621.pcm,-6,12341,12036,102.534064473,[(441041 556 -6) (554139 52 -45) (583433 606 -6) (671531 614 -7) (787528 328 -6) (908222 489 -11) (1044963 264 -15) (1148464 154 -20) (1228376 567 -6) (1385634 0 -49) (1422320 2170 -6) (1559139 2186 -6) (1702727 1913 -6) (1815915 2442 -6)],10476,8576,122.154850746,赢行赢行熊晕行哇那只流进了我的心理想法好不帮成一种爱邮寄形式自我挑战纪录片的价值被眼睛一闭,45,52
2018-05-13-03-22-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_22_00\capaec622.pcm,-6,12507,12036,103.913260219,[(441355 575 -6) (554971 27 -49) (584646 596 -7) (670506 631 -8) (759524 72 -46) (788559 331 -6) (908588 547 -11) (1044690 303 -21) (1149130 166 -19) (1229138 556 -6) (1386032 0 -48) (1421598 2218 -6) (1559832 2171 -6) (1704813 1872 -6) (1816609 2442 -6) (2109529 0 -49)],10616,8576,123.787313433,行你仍行熊你行进了我的心里要把跑步当成一种爱好进行的是自我挑战纪录片的价值被检验一个人,43,52
2018-05-13-03-23-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_23_00\capaec623.pcm,-5,12655,12036,105.142904619,[(111764 12 -48) (403184 0 -49) (441553 533 -6) (554673 10 -47) (584909 553 -7) (671994 594 -7) (788139 333 -6) (908553 683 -10) (1045021 279 -21) (1087426 0 -48) (1148704 165 -17) (1221695 727 -5) (1360263 11 -49) (1422631 2177 -6) (1559434 2215 -6) (1703557 1899 -7) (1816246 2454 -5) (2061025 10 -46)],10348,8576,120.662313433,行行赢行如你行进了我的心里要把跑步养成一种爱好一切形式自我挑战与路边的价值被眼睛一定,42,52
2018-05-13-03-24-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_24_00\capaec624.pcm,-5,12217,12036,101.503821868,[(401929 3 -49) (440722 559 -6) (553920 11 -47) (583811 592 -6) (674135 549 -7) (787843 315 -5) (872781 14 -45) (908108 446 -12) (1044468 262 -15) (1071416 0 -48) (1148296 153 -17) (1228397 559 -6) (1421163 2184 -7) (1559006 2221 -6) (1703226 1898 -6) (1815956 2451 -6)],10400,8576,121.268656716,行您赢行永你行怎么进了我的心里又划好不帮成一种爱自己迷失自我挑战纪录片的价值被严重的问题,44,52
2018-05-13-03-25-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_25_00\capaec625.pcm,-5,12429,12036,103.265204387,[(441184 561 -6) (553494 29 -42) (583718 613 -7) (664373 760 -7) (787930 315 -6) (909309 408 -10) (1044077 303 -19) (1148490 168 -17) (1228067 565 -6) (1339961 0 -49) (1422460 2155 -6) (1559184 2188 -6) (1702903 1920 -5) (1816116 2444 -5)],10284,8576,119.916044776,人你赢行永晕行胖子们留印了我的心里要把跑步当成一种爱我自己迷失自我挑战纪录片的价值被沿你们,45,52
2018-05-13-03-26-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_26_00\capaec626.pcm,-6,12366,12036,102.741774676,[(441198 560 -6) (554132 15 -47) (584388 695 -6) (673716 574 -7) (787483 340 -6) (908367 461 -11) (1044739 259 -17) (1148535 158 -19) (1228751 557 -6) (1394854 3 -47) (1422575 2169 -6) (1559138 2212 -6) (1702933 1907 -6) (1815969 2456 -6)],10564,8576,123.180970149,行明赢行如徐行嘛呢近的我的心里要把跑步当成一种爱好剧情是自我挑战纪录片的价值被严重低估,43,52
2018-05-13-03-27-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_27_00\capaec627.pcm,-6,12367,12036,102.750083084,[(425367 0 -49) (441190 658 -6) (554155 7 -48) (584399 587 -7) (666679 702 -7) (787745 313 -6) (908338 372 -9) (1044653 278 -19) (1148502 166 -17) (1228615 556 -6) (1421015 2194 -6) (1559032 2191 -6) (1703722 1892 -7) (1815991 2451 -6) (2056277 0 -49)],10445,8576,121.793376866,行你赢行人一行忙问了我的心里要管好更忙成一种爱异形是自我挑战纪录片的价值被严重低估,41,52
2018-05-13-03-28-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_28_00\capaec628.pcm,-6,11959,12036,99.3602525756,[(440502 546 -7) (554332 16 -47) (583067 594 -6) (671820 599 -8) (786798 332 -6) (907651 356 -9) (1044074 270 -12) (1072091 0 -49) (1087493 5 -48) (1147968 155 -20) (1227905 394 -7) (1422685 2151 -6) (1558262 2200 -6) (1701930 1899 -7) (1815381 2442 -6)],10192,8576,118.843283582,赢行赢行晕请行网怎么组了我的心里老婆好不能成一种爱好我要自己觅食自我挑战纪录片的价值被严重低估,47,52
2018-05-13-03-29-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_29_00\capaec629.pcm,-6,12285,12036,102.068793619,[(403290 6 -48) (441893 554 -6) (554743 20 -45) (585163 603 -7) (666976 709 -7) (788592 337 -6) (909880 350 -10) (1045287 276 -16) (1149152 153 -20) (1229274 562 -6) (1423059 2162 -6) (1559845 2194 -6) (1703595 1908 -6) (1816681 2451 -6)],10582,8576,123.390858209,行你赢行如云行进了我的心里又划好不王城一种爱我自己迷失自我挑战记录的价值被严重低估,41,52
2018-05-13-03-30-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_30_00\capaec630.pcm,-6,12312,12036,102.293120638,[(426243 0 -49) (441520 535 -6) (554291 14 -46) (584633 598 -7) (673701 563 -7) (788220 335 -6) (908724 370 -11) (1044737 290 -21) (1148891 165 -18) (1222139 707 -6) (1386001 0 -49) (1422336 2188 -6) (1559587 2199 -6) (1703359 1909 -6) (1816861 2439 -6) (2130961 0 -49)],10470,8576,122.08488806,行应赢行熊云行忙怎么溜进了我的心里又划好不能成一种爱好t停止自我挑战纪录片的价值背景嗯,43,52
2018-05-13-03-31-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_31_00\capaec631.pcm,-6,12315,12036,102.318045862,[(441070 675 -6) (554438 2 -49) (584672 561 -7) (673469 556 -7) (788175 337 -6) (909468 405 -9) (1045047 271 -21) (1149130 154 -21) (1228776 568 -6) (1422122 2191 -7) (1559452 2249 -6) (1703660 1894 -6) (1816412 2448 -6) (2108900 4 -48)],10511,8576,122.562966418,行行赢行永行进了我的心里要管好不光强一种爱好t型是自我挑战纪录片的价值被人用一根,40,52
2018-05-13-03-32-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_32_00\capaec632.pcm,-5,12324,12036,102.392821535,[(440862 539 -5) (554079 14 -46) (584891 592 -7) (674377 535 -8) (779299 518 -6) (908585 403 -9) (1044799 290 -22) (1148742 165 -17) (1228844 549 -6) (1421759 2188 -6) (1559426 2203 -6) (1703980 1879 -6) (1816260 2449 -6)],10286,8576,119.939365672,行赢赢行熊你行忙什么呢牛进了我的心里要把跑步当成一种爱好我体型是自我挑战一路边的价值被沿另一个你,48,52
2018-05-13-03-33-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_33_00\capaec633.pcm,-5,12266,12036,101.910933865,[(441557 557 -6) (584904 647 -7) (671192 610 -7) (784368 420 -6) (909373 384 -11) (1045030 251 -17) (1148841 154 -18) (1229226 558 -6) (1339563 0 -49) (1423031 2155 -6) (1559408 2191 -6) (1703741 1895 -5) (1816390 2444 -6)],10380,8576,121.035447761,行你赢行熊一行马慢慢走进了我的心里又划好不王城一种爱好自我挑战第六关的价值呗见见你,41,52
2018-05-13-03-34-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_34_00\capaec634.pcm,-6,12340,12036,102.525756065,[(402215 3 -48) (440491 550 -6) (554026 12 -47) (582824 628 -7) (671999 588 -7) (760021 9 -47) (786721 336 -6) (908045 493 -9) (1044020 263 -13) (1147699 150 -24) (1227403 452 -6) (1348329 77 -45) (1419374 2222 -6) (1558038 2197 -6) (1701740 1912 -6) (1815320 2448 -6) (2082884 0 -49)],10451,8576,121.863339552,行行营行永请行那我的心里要把跑步当成一种爱好自己迷失自我挑战纪录片的价值被严重的病,41,52
2018-05-13-03-35-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_35_00\capaec635.pcm,-6,12190,12036,101.279494849,[(440478 685 -7) (554136 15 -48) (583140 599 -7) (672959 574 -8) (787052 336 -6) (907428 361 -12) (1043971 304 -13) (1079613 1 -49) (1146918 172 -19) (1227739 444 -6) (1356624 8 -46) (1422414 2148 -7) (1558317 2189 -6) (1702008 1909 -6) (1815286 2445 -6)],10346,8576,120.638992537,行行赢行永你行把那球进了我的心里要跑步当成一种爱邮寄行李是自我挑战纪录片的价值被严重的病,44,52
2018-05-13-03-36-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_36_00\capaec636.pcm,-6,12435,12036,103.315054835,[(240720 0 -49) (426247 0 -49) (440677 555 -6) (554395 11 -46) (583398 591 -8) (671774 605 -7) (787106 325 -6) (907762 347 -10) (1044410 263 -11) (1148313 144 -20) (1227991 561 -6) (1340105 347 -47) (1386114 0 -49) (1421775 2193 -6) (1558182 2167 -6) (1702025 1884 -6) (1815467 2442 -6)],10348,8576,120.662313433,赢行赢行有晕行话那女的我的心里让跑步当成一种爱继续迷失自我讲的纪录片的价值被严重低估,42,52
2018-05-13-03-37-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_37_00\capaec637.pcm,-6,12736,12036,105.815885676,[(440647 581 -6) (554039 15 -48) (582739 839 -6) (666789 701 -7) (786859 328 -6) (906943 386 -9) (935774 107 -47) (1044052 285 -12) (1075967 172 -44) (1148046 150 -20) (1227752 446 -6) (1385736 2 -47) (1421778 2182 -6) (1558313 2199 -6) (1702105 1907 -6) (1815500 2436 -6)],10441,8576,121.746735075,行行赢行永一行往那进了我的心你那玩好不忙成一种爱好一种器具是自我挑战纪录片的价值被严重低估,45,52
2018-05-13-03-38-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_38_00\capaec638.pcm,-6,12275,12036,101.985709538,[(425565 0 -49) (441672 578 -6) (584763 604 -9) (671432 613 -6) (788930 306 -6) (909657 418 -10) (1044951 296 -20) (1148529 177 -15) (1229078 557 -6) (1385588 3 -46) (1421432 2201 -7) (1559921 2190 -6) (1704671 1878 -6) (1816872 2452 -6) (2105646 2 -49)],10535,8576,122.842817164,行行应行熊你行我的心里有把跑步当成一种爱好自我挑战与路边的价值被严重低估,36,52
2018-05-13-03-39-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_39_00\capaec639.pcm,-6,12241,12036,101.703223662,[(402555 14 -48) (442156 596 -6) (555007 4 -48) (585332 590 -6) (675618 535 -8) (788768 306 -6) (910159 407 -11) (1046069 252 -21) (1149491 151 -15) (1225863 636 -6) (1385869 13 -45) (1421593 2203 -6) (1560221 2212 -6) (1704570 1885 -6) (1817252 2437 -6)],10434,8576,121.66511194,行你英行熊一行怎么进的我的心里这娃好恶当成一种爱好剧情是自我挑战一路边的价值被严重低估,43,52
2018-05-13-03-40-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_40_00\capaec640.pcm,-6,12276,12036,101.994017946,[(441478 592 -6) (553695 19 -45) (584694 588 -8) (674642 530 -7) (787981 313 -6) (908855 564 -10) (1044951 271 -20) (1148924 172 -16) (1228874 550 -6) (1421493 2191 -7) (1559509 2201 -6) (1705075 1847 -6) (1816578 2438 -6)],10522,8576,122.691231343,行赢赢行如一行见了我的心里有把跑步当成一种爱好自我挑战第六关的价值被严重低估,38,52
2018-05-13-03-41-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_41_00\capaec641.pcm,-6,12183,12036,101.221335992,[(425621 4 -49) (440584 552 -6) (553216 27 -45) (583417 567 -6) (674059 542 -7) (787331 317 -6) (907832 472 -9) (1044270 277 -19) (1148311 151 -21) (1228122 564 -6) (1422008 2169 -6) (1558586 2187 -6) (1702760 1889 -6) (1815565 2453 -6) (2065880 12 -48)],10317,8576,120.300839552,行行赢行永行我的心里又划好不忙成一种爱好进行识字我讲了纪录片的价值被严重低估,38,52
2018-05-13-03-42-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_42_00\capaec642.pcm,-6,12200,12036,101.36257893,[(440829 566 -6) (554282 13 -47) (583526 537 -7) (670265 629 -7) (787377 335 -6) (908258 418 -10) (1044478 286 -16) (1148506 152 -22) (1228478 568 -6) (1422264 2164 -6) (1559155 2160 -6) (1703037 1899 -7) (1815885 2453 -6) (2102608 20 -46)],10545,8576,122.959421642,行行赢行如群行怎么进了我的心里要把跑步换成一种爱于是自我挑战纪录片的价值被严重低估,41,52
2018-05-13-03-43-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_43_00\capaec643.pcm,-6,12448,12036,103.423064141,[(425685 9 -47) (441646 534 -6) (554155 18 -46) (584932 592 -7) (666840 715 -8) (758397 9 -47) (788984 321 -6) (909007 531 -11) (1044961 281 -20) (1148566 188 -17) (1229758 518 -6) (1385812 1 -48) (1421484 2206 -6) (1560097 2208 -6) (1704759 1877 -6) (1817217 2440 -6)],10414,8576,121.431902985,行您赢行熊你行见了我的心里又把跑步当成一种爱好自我挑战与路边的价值背景用你的,38,52
2018-05-13-03-44-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_44_00\capaec644.pcm,-6,12380,12036,102.858092389,[(441075 545 -6) (554584 13 -45) (583530 568 -6) (673829 561 -8) (787480 332 -6) (908524 492 -10) (1044152 288 -11) (1148456 160 -18) (1221850 628 -6) (1386286 3 -47) (1419258 2257 -6) (1558906 2166 -6) (1702898 1923 -6) (1815746 2444 -6)],10438,8576,121.711753731,赢行赢行如云行哇那我的心里要好好不王城一种爱邮寄玉石自我挑战纪录片的价值被严重低估,41,52
2018-05-13-03-45-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_45_00\capaec645.pcm,-6,12155,12036,100.988700565,[(71006 2 -48) (440914 555 -6) (554526 2 -49) (583727 596 -7) (674274 547 -7) (787651 342 -6) (909099 402 -10) (1045047 281 -17) (1148205 164 -20) (1228549 566 -6) (1422279 2159 -6) (1558732 2180 -6) (1702649 1907 -6) (1815905 2452 -6)],10597,8576,123.565764925,行行赢行如一行轮流进了我的心里要跑路汪成一种爱于是自我挑战纪录片的价值被严重的病,40,52
2018-05-13-03-46-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_46_00\capaec646.pcm,-6,12829,12036,106.58856763,[(441695 584 -6) (554270 54 -44) (585365 734 -7) (662831 807 -7) (789558 337 -6) (909557 585 -9) (1045416 288 -18) (1075878 6 -48) (1149139 191 -18) (1230348 535 -6) (1422710 2178 -7) (1560539 2232 -6) (1705579 1866 -6) (1817733 2432 -6)],10609,8576,123.705690299,行赢行行熊一行慢慢流进了我的心里意华好不光成一种爱好进行历史自我挑战纪录片的价值被沿重你,44,52
2018-05-13-03-47-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_47_00\capaec647.pcm,-5,12398,12036,103.007643735,[(441872 566 -6) (554268 52 -43) (585137 600 -8) (666624 715 -8) (788754 309 -5) (909519 423 -9) (942329 32 -44) (1045014 267 -20) (1148783 171 -17) (1229974 538 -6) (1423017 2184 -7) (1560090 2203 -6) (1704568 1898 -6) (1817134 2440 -6)],10333,8576,120.487406716,行人赢行永一行进了我的心里又划好没当成一种爱好进行的是自我挑战记录根本价值被掩护你,41,52
2018-05-13-03-48-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_48_00\capaec648.pcm,-6,12516,12036,103.988035892,[(441364 560 -6) (553999 9 -45) (584152 592 -7) (670960 611 -8) (787752 327 -6) (872969 0 -49) (908165 657 -10) (1044260 295 -19) (1148333 163 -19) (1228456 562 -6) (1422246 2190 -7) (1559182 2200 -6) (1702795 1908 -6) (1815823 2442 -6)],10321,8576,120.347481343,行赢应行如行怎么进了我的心里又划好不汪成一种爱好你的情是自我挑战第六关的价值被严重的病,43,52
2018-05-13-03-49-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_49_00\capaec649.pcm,-6,12205,12036,101.40412097,[(425699 9 -48) (441439 587 -6) (553626 27 -44) (584556 627 -6) (674955 542 -7) (787981 342 -6) (909026 398 -11) (995651 12 -46) (1044761 280 -19) (1148335 161 -17) (1228870 518 -6) (1422772 2166 -6) (1559474 2185 -6) (1703155 1897 -6) (1816337 2447 -6) (2064431 7 -48)],10571,8576,123.262593284,行赢银行行熊一行乱流进了我的心里要把跑步当成一种爱好我只行使自我挑战纪录片的价值被严重低估,45,52
2018-05-13-03-50-46,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_50_00\capaec650.pcm,-6,12308,12036,102.259887006,[(440970 566 -6) (584062 583 -6) (666932 708 -7) (787981 329 -6) (908011 416 -10) (1044788 267 -19) (1148633 156 -19) (1228785 520 -6) (1421062 2200 -6) (1559078 2205 -6) (1702968 1918 -6) (1816358 2440 -6)],10439,8576,121.723414179,行行赢行如一行进了我的心里又划好不长城一种爱好t型是自我挑战纪录片的价值被严重的病,41,52
2018-05-13-03-51-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_51_00\capaec651.pcm,-6,12264,12036,101.894317049,[(441266 531 -6) (553834 16 -43) (584313 601 -6) (672052 592 -8) (787884 321 -6) (872813 12 -46) (908281 438 -11) (1043952 306 -19) (1148398 160 -18) (1227689 573 -6) (1421674 2176 -6) (1559268 2192 -6) (1702814 1905 -7) (1816050 2441 -6)],10587,8576,123.449160448,行赢云行如你行进了我的心里那还跑步养成一种爱好自我挑战纪录片的价值被严重低估,38,52
2018-05-13-03-52-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_52_00\capaec652.pcm,-6,12624,12036,104.885343968,[(441756 549 -6) (554385 17 -48) (584772 580 -7) (671233 623 -8) (760331 9 -49) (787950 335 -6) (908526 621 -9) (1045007 262 -20) (1148829 163 -17) (1227629 570 -6) (1339654 198 -47) (1421749 2190 -6) (1559568 2185 -6) (1703126 1897 -6) (1816225 2425 -6)],10495,8576,122.376399254,行你赢行熊你行进了我的心里又划好不忙成一种爱自我挑战纪录片的价值被严重低估,37,52
2018-05-13-03-53-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_53_00\capaec653.pcm,-5,12448,12036,103.423064141,[(218127 8 -46) (439789 565 -6) (552886 0 -49) (583153 616 -7) (670107 603 -8) (786454 342 -6) (906988 378 -11) (937373 27 -45) (1043716 273 -20) (1147223 154 -18) (1227228 564 -6) (1347286 221 -47) (1421187 2177 -6) (1557893 2189 -6) (1701699 1897 -6) (1814736 2434 -5)],10286,8576,119.939365672,行赢赢行熊行进了我的心里要把跑步当成一种爱好进行的是自我挑战纪录片的价值被严重低估,41,52
2018-05-13-03-54-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_54_00\capaec654.pcm,-5,12552,12036,104.287138584,[(439456 638 -6) (552504 45 -44) (583032 593 -7) (662619 757 -7) (786309 345 -6) (906678 464 -9) (1043512 264 -23) (1147240 168 -17) (1227554 567 -5) (1421206 2159 -6) (1557758 2210 -6) (1702155 1900 -6) (1814598 2442 -6)],10440,8576,121.735074627,行行赢行如行我的心里要把跑步当成一种爱好我的情敌是自我挑战纪录片的价值被眼睛一闭,40,52
2018-05-13-03-55-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_55_00\capaec655.pcm,-6,12771,12036,106.10667996,[(423790 13 -46) (439858 560 -6) (552546 15 -46) (582412 605 -7) (661632 775 -8) (778309 500 -6) (906682 376 -10) (1043612 265 -21) (1079674 0 -49) (1147114 153 -19) (1218130 752 -6) (1341421 19 -48) (1393465 2 -48) (1420159 2184 -6) (1557628 2190 -6) (1702356 1909 -6) (1814714 2453 -6)],10537,8576,122.86613806,行行赢行永一行暖暖的流进了我的心里要把跑步换成一种爱好额济形势自我挑战纪录片的价值被眼镜给你,46,52
2018-05-13-03-56-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_56_00\capaec656.pcm,-6,12416,12036,103.157195081,[(424381 0 -49) (439359 574 -6) (552418 13 -47) (582959 581 -6) (674004 519 -9) (786649 330 -6) (907023 399 -11) (1042815 290 -19) (1078089 249 -45) (1147213 160 -19) (1227299 547 -6) (1421668 2160 -7) (1557684 2216 -6) (1701695 1896 -6) (1814707 2448 -6) (2063241 34 -48)],10518,8576,122.644589552,赢宁赢行熊一行进了我的心里有把跑步养成一种爱好也许是自我挑战与路边的价值被严重低估,41,52
2018-05-13-03-57-45,有压制,D:\AEC_sop\AECTestCode\Cap_Audio_file\2018_05_13_03_57_00\capaec657.pcm,-6,12589,12036,104.594549684,[(439701 588 -6) (551764 65 -40) (582244 610 -7) (670399 596 -7) (775534 563 -6) (907130 423 -9) (1042887 306 -20) (1147018 153 -15) (1227151 558 -6) (1419518 2209 -6) (1557587 2190 -6) (1701934 1881 -6) (1814620 2447 -6)],10597,8576,123.565764925,行你英语行如你行看不进了我的心里要管好不光成一种爱系行使自我挑战与露天的价值被严重低估,43,52
